M4L	Belarsuk	5 c	Roemer Base	map		48.9375	-20.78125	37.375	40.29	0	0	0	Sandro75		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
M5L	Shinrarta Dezhra	A 1	Burke Beacon	map		55.71875	17.59375	27.15625	0.00	0	1	0	Sandro75	Shinrarta permit required	0.44	0.61	0.44	0.33	0.33	0.17	0.00	0.00	0.06	0.00	0.00	Large	1	
L1L	Shinrarta Dezhra	AB 2 i	Hyecho Stop	map		55.71875	17.59375	27.15625	0.00	0	1	1	Sandro75	Shinrarta permit required	0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
S1L	Shinrarta Dezhra	A 1	Wandrei Base	map		55.71875	17.59375	27.15625	0.00	0	0	0	Sandro75	Shinrarta permit required	0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
S4M	Gliese 9090	2 B	Barnes Enterprise	map		52.875	-193.1875	-70.59375	232.36	0	0	0	Banzz		1.13	0.00	0.42	0.00	0.50	0.53	0.39	0.26	0.42	0.42	0.00	Small	2	
S3M	Dugnatlehi	5 E	Dann Arsenal	map		75.34375	-204.625	-61.75	240.15	0	0	0	Banzz	Canyons	0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
L1M	Ceti Sector WO-A c22	B 5 A	Hermite Settlement	map		-20.9375	-80.4375	-84.5	167.19	0	1	1	Banzz	65000ls	1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
S2M	Harm	B 1	Litke Survey	map		15.34375	-119.03125	-84.5625	181.05	0	0	0	Banzz	12000ls, Tiny	0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
S3M	Cariba	A 2 A	McHugh Penal Colony	map		45.03125	-162.5	-81.5625	210.64	0	0	0	Banzz	Lawless	0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
M5M	Jeirom	A 1	Obruchev Depot	map		42.6875	-152.78125	-79.4375	201.39	0	1	1	Banzz		0.78	0.04	0.48	0.04	0.35	0.26	0.57	0.43	0.35	0.26	0.43	Large	2	
S3M	HIP 14001	AB 1 E	Preuss Base	map		12.5625	-115.25	-82.75	177.73	0	0	0	Banzz		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
M3M	Dugnatlehi	4 C	White Enterprise	map		75.34375	-204.625	-61.75	240.15	0	0	0	Banzz		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
S3M	Wailaroju	A 2 A	Ray Depot	map		50.625	-47.21875	-44.40625	96.68	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
S2L	Beta Caeli	A 3 D	Scortia Enterprise	map		61.40625	-60.8125	-35.71875	100.66	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
L2L	Zeta Pictoris	A 5 B A	Parker Vision	map		93.375	-66.46875	-20.875	103.88	0	1	0	dja		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
S4L	Jambavan	1 A	Pournelle Horizons	map		105.6875	20.8125	21.1875	50.43	0	0	0	dja		0.58	0.26	0.05	0.05	0.47	0.16	0.00	0.00	0.00	0.00	0.00	Small	1	
L1L	Jambavan	1 A	Bayley Installation	map		105.6875	20.8125	21.1875	50.43	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
L2L	Lembava		Tito Landing	map		-43.25	-64.34375	-77.6875	165.83	0	1	0	Banzz		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
S3M	Lugh	9 c	Baxter Installation	map		44.65625	-5.71875	27.46875	25.81	0	0	0	Sandro75		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
M2H	Nu Indi	A 1	Tuan Enterprise	map		48.3125	-61.53125	51.4375	83.10	2	1	0	Sandro75		0.00	0.00	0.60	0.00	0.00	0.40	1.80	0.60	0.00	1.60	0.60	Medium	3	
L1M	Mahimata	3 c	Williams Holdings	map		47.65625	-42.3125	36.125	61.11	0	1	1	Sandro75		1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
S1H	Ehi	1	Fidalgo Base	map		38.59375	-33.625	18.21875	54.74	2	0	0	Sandro75		0.00	0.00	0.71	0.00	0.29	0.57	0.71	0.57	0.86	0.43	0.14	Small	3	
M2L	Ehi	1	Worlidge Holding	map		38.59375	-33.625	18.21875	54.74	0	0	0	Sandro75		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
M3L	Zeta Pictoris	A 2 B	Crichton Vision	map		93.375	-66.46875	-20.875	103.88	0	0	0	dja		0.43	0.52	0.48	0.13	0.52	0.09	0.00	0.00	0.04	0.00	0.00	Medium	1	
M4H	Ngath	2 A	Laing's Folly	map		114.8125	-34.3125	-44.40625	106.34	2	1	1	dja		0.00	0.00	0.33	0.00	1.00	0.67	0.67	1.00	0.00	1.33	0.00	Medium	3	
S2M	HIP 31833	B 3	Stuart Laboratory	map		129.3125	-53.125	-26.59375	115.35	0	0	0	dja	200k ls	0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
S4M	HIP 31833	B 4	Luther Prospect	map		129.3125	-53.125	-26.59375	115.35	0	0	0	dja	200k ls	1.13	0.00	0.42	0.00	0.50	0.53	0.39	0.26	0.42	0.42	0.00	Small	2	
S2M	HIP 31833	B 5	Alexandria Landing	map		129.3125	-53.125	-26.59375	115.35	0	0	0	dja	200k ls	0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
M4L	HIP 24157	A 4 E	Pond's Claim	map		127.15625	-92.65625	-13.125	137.41	0	0	0	dja		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
L2M	Quaaybuwala	A 2	Herreshoff Landing	map		110.65625	-73.125	-37.78125	124.36	0	1	0	dja		0.88	0.00	0.13	0.00	0.25	0.41	0.53	0.41	0.31	0.50	0.19	Large	2	
S3L	Muan Nu	6 F	Nourse Hub	map		99	-63.5	-49.96875	119.99	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
M3M	Huangais	A 1	Stairs Settlement	map		72.53125	-12.03125	10.71875	37.82	0	0	0	Drownerfood		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
M3M	LU Velorum	1	Bakewell Laboratory	map		49.875	5.875	4.3125	26.33	0	0	0	Drownerfood		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
S4M	LB 3303	B 2 F	Garay`s Inheritance	map		22.9375	-22.9375	6.5625	56.05	0	0	0	Sandro75		1.13	0.00	0.42	0.00	0.50	0.53	0.39	0.26	0.42	0.42	0.00	Small	2	
L2H	Benoit	1	Merle Beacon	map		30.46875	-22.65625	-2.125	55.81	3	1	0	Sandro75		0.00	0.00	1.00	0.00	0.00	0.00	0.75	1.38	0.38	1.88	0.75	Large	3	
M4M	LP 715-52	3 E	Teller`s Folly	map		13.96875	-20.3125	-26.53125	77.86	0	0	0	Sandro75		0.88	0.00	0.40	0.00	0.33	0.30	0.48	0.48	0.58	0.58	0.03	Medium	2	
L1L	LHS 3804	8 A	McQuay`s Folly	map		5.03125	-31.75	21.78125	70.94	0	1	1	Sandro75		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
M2H	LTT 7857	4 B	Dampier Plant	map		39.78125	-39.6875	52.40625	64.60	2	1	0	Sandro75		0.00	0.00	0.60	0.00	0.00	0.40	1.80	0.60	0.00	1.60	0.60	Medium	3	
M4M	Daha Deti	8	Collins Holdings	map		20.5	-20.90625	45.78125	55.40	0	0	0	Sandro75		0.88	0.00	0.40	0.00	0.33	0.30	0.48	0.48	0.58	0.58	0.03	Medium	2	
L3L	Daha Deti	8	Searle Installation	map		20.5	-20.90625	45.78125	55.40	0	1	0	Sandro75		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
S1L	Kamitra	A 3	Somayaji Mine	map		5.53125	-183.40625	63.84375	210.39	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
L1M	Kamitra	B 1	Caselberg's Folly	map		5.53125	-183.40625	63.84375	210.39	0	1	1	dja	187k ls	1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
M4M	Kamitra	B 4	Grego Asylum	map		5.53125	-183.40625	63.84375	210.39	0	0	0	dja	187k ls	0.88	0.00	0.40	0.00	0.33	0.30	0.48	0.48	0.58	0.58	0.03	Medium	2	
M4L	Kamitra	A 6	Adams Landing	map		5.53125	-183.40625	63.84375	210.39	0	0	0	dja		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
L4M1	Djamburii	3 B	May Base	map		14.8125	-181.40625	50.46875	204.49	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
L1H	Djamburii	5	Vinge Base	map	1	14.8125	-181.40625	50.46875	204.49	3	1	1	dja		0.00	0.00	0.83	0.00	0.00	0.00	1.00	1.33	0.83	1.00	0.50	Large	3	
S2M	Djamburii	3	Stevin Laboratory	map		14.8125	-181.40625	50.46875	204.49	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
M3L	HIP 4764	AB 3 A	Jones Landing	map		52.75	-180.09375	25.78125	197.71	0	0	0	dja		0.43	0.52	0.48	0.13	0.52	0.09	0.00	0.00	0.04	0.00	0.00	Medium	1	
S2L	HIP 4764	AB 3 A	Lambert Horizons	map		52.75	-180.09375	25.78125	197.71	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
S1L	Kuwemaki	A 3	Viete Enterprise	map		134.65625	-226.90625	-7.8125	259.30	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
L3M	Antiang	B 1 A	Mil Lab	map		107.59375	-205.25	24.6875	228.82	0	1	0	dja		0.76	0.00	0.33	0.00	0.18	0.61	0.21	0.58	0.42	0.64	0.33	Large	2	
M5L	Temurt	2	Kud Reach	map		65.71875	-184.3125	37.125	202.40	0	1	0	dja		0.44	0.61	0.44	0.33	0.33	0.17	0.00	0.00	0.06	0.00	0.00	Large	1	
M2L	Temurt	1	Coblentz Terminal	map		65.71875	-184.3125	37.125	202.40	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
M5H	Wardhr	A 2	Libeskind Mine	map		23.96875	-184.875	56.125	206.98	1	1	1	dja		0.00	0.00	1.10	0.00	0.00	0.10	0.80	1.30	0.90	1.50	0.50	Large	3	
L3L	Wardhr	B 2 A	Lange Enterprise	map		23.96875	-184.875	56.125	206.98	0	1	0	dja	56k ls	0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
S3M	Kamito	3	Boucher Hub	map		65.3125	-83.4375	-70.15625	140.60	0	0	0	Drownerfood		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
M2M	LHS 1590	1	Nagata Beacon	map	1	19.4375	-57.21875	-51.78125	114.65	0	0	0	Drownerfood	1.5g	0.69	0.00	0.29	0.00	0.41	0.55	0.48	0.52	0.55	0.47	0.00	Medium	2	
M3H	Hunaharten	A 3 a	Finney Beacon	map		2.1875	-40.09375	82.53125	96.23	2	1	1	Sandro75		0.00	0.00	1.67	0.00	0.00	0.67	0.67	0.67	0.33	1.00	0.33	Medium	3	
L1H	Hunaharten	A 6 a	Anthony Prospect	map	1	2.1875	-40.09375	82.53125	96.23	3	1	1	Sandro75		0.00	0.00	0.83	0.00	0.00	0.00	1.00	1.33	0.83	1.00	0.50	Large	3	
M4L	Hunaharten	A 6 a	Lynn`s Exile	map		2.1875	-40.09375	82.53125	96.23	0	0	0	Sandro75		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
L3M	Yu Tiku	A 4 a	Kawanishi Enterprise	map		-1.71875	-38.5625	87.90625	100.71	0	1	0	Sandro75		0.76	0.00	0.33	0.00	0.18	0.61	0.21	0.58	0.42	0.64	0.33	Large	2	
L3L	Yu Tiku	A 3 a	Napier Relay	map		-1.71875	-38.5625	87.90625	100.71	0	1	0	Sandro75		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
M1M	Jaurinani	10 b	Pangborn Bastion	map		-19.53125	-36.96875	134.84375	142.25	0	0	1	Sandro75		1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
L2L	HIP 91253	A 5 e	Great Base	map	1	-22.15625	-25.65625	155.0625	155.87	0	1	0	Sandro75		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
M1M	Kabiku	D 2 a	Auer Installation	map		-34.34375	-24.5	173.375	176.81	0	0	1	Sandro75	280 000 ls	1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
M5L	Kabiku	D 1	Williams Landing	map		-34.34375	-24.5	173.375	176.81	0	1	0	Sandro75	280 000 ls	0.44	0.61	0.44	0.33	0.33	0.17	0.00	0.00	0.06	0.00	0.00	Large	1	
L2H	Kabiku	D 6	Silverberg Base	map		-34.34375	-24.5	173.375	176.81	3	1	0	Sandro75	280 000 ls	0.00	0.00	1.00	0.00	0.00	0.00	0.75	1.38	0.38	1.88	0.75	Large	3	
S4H	LP 336-71	A 1 c	Baker`s Inheritance	map		41.875	7.25	77.65625	53.38	2	0	0	Sandro75		0.00	0.00	0.50	0.00	0.60	0.90	0.50	0.80	1.00	0.60	0.00	Small	3	
L2M	Tobarci	A 2	Abel Terminal	map		18.96875	-20.4375	117.21875	104.44	0	1	0	Sandro75	1.2g	0.88	0.00	0.13	0.00	0.25	0.41	0.53	0.41	0.31	0.50	0.19	Large	2	
S3M	HIP 31833	A 4 B	Giles Keep	map		129.3125	-53.125	-26.59375	115.35	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
S1L	Wardhr	A 2	Kornbluth Base	map		23.96875	-184.875	56.125	206.98	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
S1L	Wardhr	A 1	Kirk Installation	map		23.96875	-184.875	56.125	206.98	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
L1L	Kamitra	A 5	Lagrange's Folly	map		5.53125	-183.40625	63.84375	210.39	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
M4L	Malsunghus	4	Young's Inheritance	map		125.375	-215.75	-6.46875	245.83	0	0	0	dja		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
M2L	Ibisanyan	A 2	Auer Prospect	map		150.65625	-236.4375	-5.28125	273.12	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
M5H	Har Pa Kams	2	Goulart Installation	map		165.6875	-192.8125	2.5625	238.68	1	1	1	dja		0.00	0.00	1.10	0.00	0.00	0.10	0.80	1.30	0.90	1.50	0.50	Large	3	
L3M	La Thixo	1 A	Watts Camp	map	1	187.21875	-163.25	-6.84375	226.17	0	1	0	dja		0.76	0.00	0.33	0.00	0.18	0.61	0.21	0.58	0.42	0.64	0.33	Large	2	
M3H	La Thixo	1 A	Kuttner Relay	map		187.21875	-163.25	-6.84375	226.17	2	1	1	dja	independent	0.00	0.00	1.67	0.00	0.00	0.67	0.67	0.67	0.33	1.00	0.33	Medium	3	
S3L	La Thixo	1 A	Dowie Silo	map		187.21875	-163.25	-6.84375	226.17	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
M2L	Har Pa Kams	1	Betancourt Prospect	map		165.6875	-192.8125	2.5625	238.68	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
L4H	Tobarci	A 3 E	Slade Barracks	map		18.96875	-20.4375	117.21875	104.44	3	1	1	Sandro75	2.02g												Large	3	
L2M	HIP 16114	3	Moore Enterprise	map	1	134.5625	-162.40625	-5	199.12	0	1	0	dja	2.02g	0.88	0.00	0.13	0.00	0.25	0.41	0.53	0.41	0.31	0.50	0.19	Large	2	
S1M	HIP 16114	3	Chacornac Terminal	map		134.5625	-162.40625	-5	199.12	2	0	0	dja		1.20	0.00	0.27	0.00	0.33	0.13	0.20	0.53	0.53	0.27	0.00	Small	2	
S2M	Suteni	A 1	Wallis Platform	map		107.09375	-135.71875	-30.65625	171.72	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
S1H	Suteni	B 1	Tayler Vision	map		107.09375	-135.71875	-30.65625	171.72	2	0	0	dja		0.00	0.00	0.71	0.00	0.29	0.57	0.71	0.57	0.86	0.43	0.14	Small	3	
L4M1	HIP 18187	3 C	Zettel Silo	map		78.21875	-102.53125	-35.6875	137.42	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
L1L	HIP 18187	5 E	Dawson's Folly	map		78.21875	-102.53125	-35.6875	137.42	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
S2M	HIP 18187	5 D	Kuchner Relay	map		78.21875	-102.53125	-35.6875	137.42	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
S2M	HIP 18187	5 C	Gutierrez Horizons	map		78.21875	-102.53125	-35.6875	137.42	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
S2M	LTT 1598	D 5	Tsiolkovsky Lab	map		38.53125	-79.1875	-35.84375	116.75	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
M2L	LTT 1598	C 3	Norman Installation	map		38.53125	-79.1875	-35.84375	116.75	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
L1H	LHS 1617	AB 1 E	Jones Reach	map		1.78125	-30.65625	-48.6875	104.83	3	1	1	dja		0.00	0.00	0.83	0.00	0.00	0.00	1.00	1.33	0.83	1.00	0.50	Large	3	
L2L	LHS 1617	B 2	Neumann Settlement	map		1.78125	-30.65625	-48.6875	104.83	0	1	0	dja		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
M1L	Parnut	8 A	Hawking Bastion	map		-18.75	-33.84375	-57.6875	124.06	0	0	0	dja		0.46	0.69	0.38	0.08	0.77	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
S3M	Parnut	1	Redi's Inheritance	map		-18.75	-33.84375	-57.6875	124.06	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
S2L	Toci	5 A	Garneau Beacon	map		-26.90625	-37.46875	-49.9375	125.71	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
S2H	Toci	5 A	Soper Installation	map		-26.90625	-37.46875	-49.9375	125.71	2	0	1	dja	independent	0.00	0.00	0.50	0.00	0.00	0.75	1.75	0.25	0.75	0.50	0.00	Small	3	
M4M	Sanna	Caher	Akers Settlement	map		35.96875	-83.3125	23.125	102.90	0	0	0	Sandro75		0.88	0.00	0.40	0.00	0.33	0.30	0.48	0.48	0.58	0.58	0.03	Medium	2	
M4M	Sanna	2 e	Quaglia Horizons	map		35.96875	-83.3125	23.125	102.90	0	0	0	Sandro75		0.88	0.00	0.40	0.00	0.33	0.30	0.48	0.48	0.58	0.58	0.03	Medium	2	
M4M	Sanna	2 e	Allen Horizons	map		35.96875	-83.3125	23.125	102.90	0	0	0	Sandro75		0.88	0.00	0.40	0.00	0.33	0.30	0.48	0.48	0.58	0.58	0.03	Medium	2	
M2M	Sanna	6 g	Lyell`s Inheritance	map		35.96875	-83.3125	23.125	102.90	0	0	0	Sandro75		0.69	0.00	0.29	0.00	0.41	0.55	0.48	0.52	0.55	0.47	0.00	Medium	2	
S2M	Sakarabru	1	Laing Survey	map		4.46875	-68.40625	-49.90625	126.34	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
S1L	Sakarabru	2	Collins Reach	map		4.46875	-68.40625	-49.90625	126.34	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
S1L	Sakarabru	2	Borel Depot	map		4.46875	-68.40625	-49.90625	126.34	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
L3L	Lani	A 3 A	Ballard Camp	map		1.125	-107.53125	-31.53125	148.60	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
S3H	Lani	A 3 A	Lenthall Barracks	map		1.125	-107.53125	-31.53125	148.60	2	0	0	dja		0.00	0.00	1.67	0.00	1.33	0.33	1.67	0.33	0.00	0.67	0.00	Small	3	
M1M	Karelitakas	1 A	Dominique Survey	map		24.0625	-143.9375	-19.53125	171.10	0	0	1	dja		1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
L1M	Gliese 76	BC 2 E	Rose Beacon	map		16.84375	-131.75	-25.5	163.06	0	1	1	dja	76k ls	1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
S3L	FT Ceti	4 A	Ledyard Survey	map	1	-4.4375	-64.21875	-45.3125	124.75	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
S4L	FT Ceti	4 C	Bohnhoff Escape	map		-4.4375	-64.21875	-45.3125	124.75	0	0	0	dja		0.58	0.26	0.05	0.05	0.47	0.16	0.00	0.00	0.00	0.00	0.00	Small	1	
M3L	FT Ceti	4 A	Sarmiento de Gamboa Terminal	map		-4.4375	-64.21875	-45.3125	124.75	0	0	0	dja		0.43	0.52	0.48	0.13	0.52	0.09	0.00	0.00	0.04	0.00	0.00	Medium	1	
S4L	Nidarijedi	3 A	Eanes Base	map		13.65625	-104.90625	-47.65625	149.57	0	0	0	dja		0.58	0.26	0.05	0.05	0.47	0.16	0.00	0.00	0.00	0.00	0.00	Small	1	
L1L	FT Ceti	4 D	Harrison Landing	map		-4.4375	-64.21875	-45.3125	124.75	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
L1L	FT Ceti	7 A A	Shapiro Horizons	map		-4.4375	-64.21875	-45.3125	124.75	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
L1M	Nidarijedi	3 A	Bacigalupi Base	map		13.65625	-104.90625	-47.65625	149.57	0	1	1	dja		1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
L4M1	FT Ceti	4 B	Sellings Keep	map		-4.4375	-64.21875	-45.3125	124.75	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
L4M1	Kholu	2 A	Nixon Silo	map		15.15625	-139.46875	-23.9375	170.07	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
M3L	Kholu	4 F	Burstein Installation	map		15.15625	-139.46875	-23.9375	170.07	0	0	0	dja		0.43	0.52	0.48	0.13	0.52	0.09	0.00	0.00	0.04	0.00	0.00	Medium	1	
L1M	Kholu	5 F	Barnaby Lab	map		15.15625	-139.46875	-23.9375	170.07	0	1	1	dja		1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
L3H	CD-73 12	10 F	Muller Enterprise	map		82.9375	-99.4375	59.5625	124.45	3	1	0	dja		0.00	0.00	0.33	0.00	0.00	0.00	0.67	2.00	0.33	0.67	1.67	Large	3	
L3L	CD-73 12	10 G	Mead Horizons	map		82.9375	-99.4375	59.5625	124.45	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
L2M	HIP 11218	2	Darboux Installation	map		-16.78125	-151.71875	-98.25	222.82	0	1	0	Sandro75		0.88	0.00	0.13	0.00	0.25	0.41	0.53	0.41	0.31	0.50	0.19	Large	2	
S3M	HIP 11218	2	Kennicott Vision	map		-16.78125	-151.71875	-98.25	222.82	0	0	0	Sandro75		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
L1L	HIP 9414	2 C	Schmitz Beacon	map		107.34375	-95.34375	58.6875	128.12	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
S3L	HIP 9414	2 A	Mayor Penal Colony	map		107.34375	-95.34375	58.6875	128.12	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
M2H	Eburnakura	B 1	Sohl Plant	map		92.375	-85.21875	66.65625	116.08	2	1	0	dja		0.00	0.00	0.60	0.00	0.00	0.40	1.80	0.60	0.00	1.60	0.60	Medium	3	
S3M	Eburnakura	B 3	Porges Base	map		92.375	-85.21875	66.65625	116.08	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
S3L	Eburnakura	B 3	Thorne Landing	map		92.375	-85.21875	66.65625	116.08	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
S3L	Eburnakura	B 4	Schroeder Observatory	map		92.375	-85.21875	66.65625	116.08	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
M3M	Hollos	A 3 B	Grant Vision	map		95.78125	-92.84375	68.1875	124.44	0	0	0	dja		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
S4M	Hollos	B 3	Kneale Stop	map		95.78125	-92.84375	68.1875	124.44	0	0	0	dja		1.13	0.00	0.42	0.00	0.50	0.53	0.39	0.26	0.42	0.42	0.00	Small	2	
